class,b,c,d,e,f,g,h,i,k,k,l,m,n,o,p
1,78,1,6.01,13122,0.003076702,17.53655592,22.83355142,13.51368755,-8.519456416,39.98479534,19.13998247,26.33697344,0.427258624,3.323926601,219.0554106
1,78,1,5.95,13122,0.002782392,15.15745063,28.66838301,13.79093278,-3.906661207,19.92644254,16.25863741,31.9995144,0.532701928,3.881022469,184.6749308
1,78,1,5.85,13122,0.00236906,2.019026008,33.92738549,11.30113801,-4.333394682,58.5128085,28.65584216,68.785859,0.585437797,3.994603868,190.224682
1,78,1,5.93,13208,0.003731961,24.11697855,6.639173754,28.03653599,-7.150316741,93.00661279,22.88680959,15.74609856,0.341009757,4.189057293,259.9826963
1,78,1,5.93,13208,0.002611681,28.59783999,11.14679131,12.3007179,-4.199850019,33.19984004,23.85866363,7.794767483,0.149486033,6.969744693,156.6894236
1,78,1,5.63,13208,0.002502755,28.55517126,23.15911692,15.58624958,-5.602953797,60.88408742,14.50481382,26.48036927,0.261257311,5.02055203,190.0208561
1,78,1,5.97,13209,0.003449246,21.37105755,11.22492157,21.82205805,-5.12570305,49.44085534,24.71036214,16.67703573,0.48018165,5.784728247,184.3309956
1,78,1,5.97,13209,0.002716553,15.62046406,14.29404184,18.88284042,-5.341337224,45.6535488,22.1974856,18.63475857,0.34813263,6.755706519,150.8555524
1,78,1,5.87,13209,0.003335192,19.35361721,13.19758053,15.78789746,-5.442511592,146.8394844,15.09256282,28.93566174,0.332859008,6.079901073,224.7697377
1,78,1,5.51,13260,0.003495619,-4.801054333,9.017547954,5.951258814,-7.006309056,14.90873058,33.7271385,59.6844059,0.648376879,4.278142709,192.3313716
1,78,1,5.97,13260,0.002827091,-10.06992777,18.68136723,3.475279623,-8.783406538,8.545855274,29.07912169,70.79275998,0.506637033,4.232533574,166.6998709
1,78,1,5.93,13260,0.003907703,-9.452925851,17.51253252,3.933248424,-4.744627872,7.065491138,31.95640259,73.40111689,0.474492681,4.771331345,218.3875507
1,78,1,5.87,13260,0.003455045,-4.132915459,9.959330547,6.793858294,-5.745461695,28.28590864,29.31983065,76.24999099,0.761280846,5.466464837,311.8836528
1,78,1,5.97,13261,0.003217202,6.911154027,11.37396419,16.50096733,-10.66085375,45.10849797,21.25374798,49.58778604,0.576850877,4.252516768,174.2775751
1,78,1,5.97,13261,0.002963548,5.159654773,11.55692683,8.924286135,-5.983966368,19.47771966,17.58537381,65.83982622,0.57620028,5.208334906,133.8641728
1,78,1,6.01,13261,0.001669924,0.594859905,14.04309666,4.47429592,-3.215359104,12.1082175,17.34160922,68.12598548,0.544213734,4.428714773,208.2469627
1,78,1,5.91,13262,0.004546012,12.67131461,30.19933932,23.48737341,-9.94265667,70.78542904,24.10229402,42.53481254,0.622016985,4.638287762,129.544201
1,78,1,5.97,13262,0.001842645,6.078312233,13.49564608,9.249999066,-6.939336298,26.27079616,22.75214542,61.54120607,0.619545504,4.551590525,206.1599308
1,78,1,6.01,13308,0.002225059,16.9281154,9.850090271,15.47648436,-13.50003075,163.6094048,19.18602711,33.60211896,0.070876584,3.831171474,113.6936185
1,78,1,5.93,13308,0.002668382,19.83139018,8.840835894,14.48288459,-10.73879348,108.5204834,15.60666956,28.21099448,0.474612766,3.827423681,180.6183843
1,78,1,6.01,13308,0.003822167,12.84203464,16.66628972,9.945232998,-8.344413088,90.34297311,22.14934621,30.57261384,0.164510383,4.407168123,227.370391
1,78,1,4.85,13489,0.003680184,19.15974584,8.636690602,6.017403977,-12.24367984,18.65084901,19.8554068,8.39662173,0.476204585,4.638102121,206.6713735
1,78,1,5.93,13489,0.002910101,15.88853947,5.186492276,9.613485581,-12.44951741,67.5868556,19.90104511,24.1977314,0.312336812,3.817803991,228.4463855
1,78,1,5.97,13489,0.003068849,21.88426863,8.672710481,8.903866896,-10.62176325,29.15435806,7.921536276,14.85086387,0.192533968,3.880604886,170.4060494
1,78,1,5.97,13489,0.002608206,24.44146024,11.41640688,8.097988734,-12.28050341,28.70537242,11.02143241,16.99982965,0.241835897,4.285327883,143.7206599
1,78,1,5.93,13549,0.002893394,19.97132495,23.98076431,9.630320826,-9.189147868,23.73895176,24.72043308,7.698059944,0.472197947,3.425145661,223.3198203
1,78,1,5.97,13549,0.003828063,22.02292671,20.8231745,16.49704052,-5.165489325,45.88660986,15.36984485,15.37056555,0.617758468,3.828941706,186.2397751
1,78,1,5.93,13549,0.002602923,25.87197441,20.01676459,26.67407328,-7.09266251,47.71878628,17.24218758,28.06045658,0.470740751,3.024021398,246.1140486
1,78,1,5.97,13549,0.00284645,19.02928875,14.44195704,40.04383962,-4.449662275,66.55421142,14.77592568,11.97864025,0.612447477,4.257044725,250.9966912
1,78,1,5.97,13612,0.002940912,19.59438933,-0.635116425,66.52369388,-18.234835,127.8899704,22.91068258,12.48267531,0.146861539,5.124684841,76.66261823
1,78,1,5.97,13612,0.002283123,15.92927386,14.24606934,31.99303698,-10.11539913,103.8516725,25.33152997,26.17695829,0.074872711,3.510514539,74.630234
1,78,1,5.97,13612,0.001332633,24.32984822,9.244838844,25.90852163,-11.93955102,106.9287566,12.596848,23.26323119,0.307222498,3.999543982,66.07002837
1,78,1,5.87,13612,0.001429298,24.35411558,6.452465682,28.3744287,-10.27560296,77.70223254,13.52530171,22.21466424,0.156930655,3.131214514,78.38768509
1,78,1,5.97,13614,0.002791448,30.09018606,8.289400616,54.25500875,-15.32219087,88.70361448,11.89059396,11.29469756,0.301825058,3.952083401,78.98853577
1,78,1,5.97,13614,0.002330229,28.61736509,9.100519782,44.52218235,-9.305078622,248.5779498,16.37279153,14.15489901,0.191248321,3.493965418,100.222655
1,78,1,5.77,13614,0.002096104,30.43912289,-2.698422427,47.68636911,-9.117735847,125.9108528,18.00746034,16.44813206,0.306730433,3.691980155,92.10153879
1,78,1,5.97,13614,0.001990449,27.50305008,-2.692582047,45.27093513,-8.912858932,259.1422294,17.38099933,19.248196,0.127992158,3.682107142,84.86816012
1,78,1,5.51,13786,0.002373558,21.589112,-2.233161049,61.24163891,-12.02576075,97.96440223,8.423064911,23.06699035,0.309755552,4.586575823,102.9728414
1,78,1,5.93,13786,0.003264233,30.53454818,11.98962673,51.43120157,-9.151933558,96.45023785,8.805126978,30.32901965,0.29924318,4.045393301,84.89613591
1,78,1,5.93,13786,0.002352015,28.29083041,0.514600381,55.97044299,-9.283327503,92.49484688,18.31384097,25.9022262,0.462261315,3.213936663,119.0817263
1,78,1,5.97,13786,0.003449987,27.61193868,7.750342164,66.19791912,-6.15670242,120.2364325,12.89687051,26.21287594,0.161302504,3.491446612,169.1122371
1,78,1,6.01,13847,0.003160919,15.11152482,3.68780783,4.900448,1.066901595,13.82797821,18.43130567,4.638148007,0.226046131,6.869691758,219.7464689
1,78,1,5.97,13847,0.002736065,16.91897092,13.70286078,4.768955095,-0.588032998,19.50120799,14.25533219,6.143642132,0.294345083,7.092337768,224.0895024
1,78,1,5.97,13847,0.003138403,16.55687108,12.8157878,5.858815186,-4.130917089,51.03862301,16.54197994,18.62995133,0.455778189,5.263268204,186.5633141
1,78,1,6.01,13847,0.002921408,16.63827668,18.08893045,9.525288465,-4.050013012,60.26666072,12.43104862,24.77691113,0.43905153,5.335217924,258.1484876
1,78,1,5.51,13850,0.00458886,18.93026686,14.78836776,37.44022334,-3.779306539,109.8430202,25.26412654,46.12032306,0.423282803,4.520460017,100.56069
1,78,1,5.63,13850,0.003518699,16.90805803,2.989663851,38.23887082,-6.302790574,95.57538585,24.3123223,40.16412033,0.652717532,4.568934971,109.2311086
1,78,1,6.01,13850,0.004437386,13.53467124,1.297076629,29.1144504,-6.280817743,79.89656581,26.6223517,37.7880536,0.592545896,4.722075844,80.0043878
1,78,1,6.01,13908,0.003351025,29.51183067,27.79676038,4.541382779,-3.584276976,15.04220538,10.70424988,10.89071863,0.406247348,3.757641868,322.3036912
1,78,1,5.93,13908,0.003024324,24.50679768,16.6621251,4.302169681,-6.419842791,9.942420323,29.67015537,4.984844322,0.384401972,4.353109039,202.5268939
1,78,1,6.25,13908,0.003494735,22.80316278,20.00376336,3.155225248,-4.726473921,6.639044709,30.9519085,5.438297088,0.436071822,3.774921697,155.6540803
1,78,1,5.79,13909,0.003673602,29.91770422,17.35395116,18.27826668,-17.31036786,39.28829439,30.65326593,10.10559998,0.305803456,4.934378574,147.5346612
1,78,1,5.89,13909,0.003846823,20.68571691,16.23786418,3.236541535,-12.66726318,34.67548316,36.50041349,13.31832875,0.440048709,3.058028625,221.5684968
1,78,1,6.25,13909,0.003568749,25.37585924,20.38192653,5.032551836,-11.59109666,27.51467708,31.79836002,18.03116545,0.435241809,3.453372585,187.9494918
1,78,1,5.95,13966,0.003862821,19.81535223,11.96621335,8.577416218,-13.99165976,74.61879709,20.62420678,17.32826427,0.428456114,5.355746524,121.6127478
1,78,1,5.97,13966,0.004132909,18.9063154,15.25237127,5.482605927,-7.051892428,23.69378823,22.02230997,45.50792801,0.302421684,6.196522255,96.87523279
1,78,1,5.97,13966,0.003175234,18.49144791,15.24901895,16.95283388,-9.052705982,40.60013218,6.083844034,35.60673431,0.600112803,4.633480673,67.97899401
1,78,1,6.01,13966,0.002736599,23.56689109,27.10931988,26.35637553,-6.152056415,58.12349997,4.119279091,44.81289782,0.313127189,3.805181085,99.22554347
1,78,1,5.91,14453,0.002343998,8.256936355,5.330292329,13.97460714,-6.402151696,25.37741743,24.36230581,47.59872412,0.677574522,6.084261307,224.0967214
1,78,1,5.93,14453,0.002919711,8.821740763,5.41267005,19.85718882,-3.938368505,57.09202717,19.33040974,45.15933498,0.490190475,5.295369848,343.5238783
1,78,1,5.97,14453,0.00338188,7.770062235,3.44985658,16.81602869,-7.913924431,63.36997489,30.95283183,37.04908867,0.54539807,5.518846609,248.7842735
1,78,1,5.97,14453,0.003275428,14.5528712,9.486554437,20.8509191,-9.595077399,48.85542463,28.42255351,40.9616765,0.419626192,5.639501815,265.5512375
1,78,1,5.51,14454,0.003472867,12.8262563,7.30527871,14.53185659,-7.519591968,35.5209034,34.87504483,11.37980415,0.393625001,6.569057201,194.6834589
1,78,1,5.93,14454,0.002961174,6.394442072,1.681870165,16.42884678,-9.450588772,39.80287878,41.6766021,10.76254858,0.200141249,7.206914534,190.8341377
1,78,1,5.61,14454,0.002785807,11.01801769,4.725460868,19.71576093,-10.2365979,35.3587109,40.57784848,9.986207829,0.246837778,6.277417686,191.8637686
1,78,1,5.97,14520,0.003673832,18.00632674,4.738953702,20.92119804,-12.68953857,59.620542,34.45719851,49.02571127,0.350479939,4.213414935,69.59908294
1,78,1,5.93,14520,0.002710543,19.52058524,19.32545605,11.94248627,-8.196874431,40.2032574,27.55487977,35.50320276,0.341042343,4.347383855,78.22429418
1,78,1,5.91,14520,0.002406754,23.45936012,4.663197051,25.96217815,-10.7612376,87.5256221,26.09354076,38.69392519,0.401590658,4.862455259,77.38285238
1,78,1,5.97,14520,0.003091713,13.83927968,2.075510429,7.925579425,-11.18066272,48.29023269,30.6244032,37.33185342,0.565893911,5.55259361,141.3099127
1,78,1,6.01,14521,0.002750307,19.97242534,12.16083708,17.58539272,-8.72162653,90.46893896,31.27581607,40.43264246,0.469380313,4.633349054,82.23748214
1,78,1,5.97,14521,0.0026553,18.39797732,-0.213740603,28.7556982,-9.515701814,94.68573558,23.47713121,53.12946323,0.38784957,3.935232391,137.3856637
1,78,1,5.93,14521,0.004199679,17.76206796,6.966279983,24.26547731,-6.439519293,56.96594526,22.35162993,61.28345468,0.532501439,4.584781217,126.3560233
1,78,1,5.97,14521,0.002692026,13.75995998,16.49201494,18.80193631,-9.442948641,57.1181515,36.01063912,98.60571056,0.395993006,3.445005007,127.2410503
1,78,1,5.77,14592,0.002031108,25.60974271,3.319263581,39.96629216,-15.63505054,82.52533903,21.08858748,34.73483297,0.286717033,4.887966569,122.3762576
1,78,1,5.95,14593,0.002451817,26.41780264,14.69837955,20.52831801,-12.05010617,58.41087756,33.58851436,52.0391184,0.467990043,4.884204751,74.03026783
1,78,1,5.97,14593,0.00236916,33.20007468,21.58473393,23.50390046,-11.11107138,45.65266521,24.84575519,58.67377126,0.115549458,5.915726723,214.9361421
1,78,1,5.93,14593,0.002454531,32.25443419,8.584819257,31.8684713,-15.37286899,54.00143455,27.92873235,21.46614878,0.352294571,4.896369917,56.06737599
1,78,1,5.97,14665,0.003271188,23.96214153,3.877752443,53.29153082,-7.597164923,120.5785681,24.28541387,51.5548168,0.40989745,5.905563275,202.0176901
1,78,1,5.97,14665,0.00352557,29.9717268,15.34737877,21.78296862,-5.592404625,58.11226586,18.28249603,17.80131482,0.265760508,5.598799174,156.5983731
1,78,1,6.01,14665,0.003088626,22.94494514,16.40442336,12.06928343,-3.878958441,64.30802708,15.34594805,24.93277585,0.281730621,5.868425733,176.3144039
1,78,1,5.89,14665,0.002668308,26.86516882,17.41273434,22.97550947,-5.188473906,54.24181409,11.43998601,6.115212329,0.226102824,6.859682062,190.0877595
1,78,1,5.97,14682,0.00268653,22.85211207,28.9747674,19.93310671,-9.693115589,209.4468292,21.64784977,50.70055446,0.493014398,5.403421409,76.0526244
1,78,1,5.81,14682,0.001809325,15.13471557,37.18461522,22.22523053,-6.324318616,85.10782975,20.98115127,33.64883386,0.306201079,5.605248704,85.52435324
1,78,1,5.91,14682,0.001898312,18.87255193,30.50317889,34.07381535,-3.636375769,212.327891,15.50329259,34.53335984,0.298687381,4.902963139,72.03000797
1,78,1,5.97,14683,0.002873255,18.60764448,3.457082412,34.04134845,-7.638778283,91.68038865,18.09302418,22.42202065,0.448886689,4.213623301,68.07512798
1,78,1,5.97,14683,0.002272602,20.98998251,18.93370497,55.10519553,-7.597457582,170.5381916,25.35641148,59.48818559,0.32533606,5.098533625,147.2685558
1,78,1,5.93,14683,0.001815572,18.58073402,29.51670921,32.41622936,-5.737422099,145.1554371,19.96350096,63.52932208,0.344227453,4.67923661,170.558364
1,78,1,5.97,14714,0.003559502,11.64984853,11.23851812,12.36370054,-4.461385122,27.00383539,33.26749551,13.59528858,0.297755188,5.754822179,132.9227287
1,78,1,5.91,14714,0.004637202,3.893766985,11.26968839,6.202274349,-3.372154371,21.04714141,37.91085899,7.129291181,0.273692567,5.728015979,272.6641873
1,78,1,5.93,14714,0.004867202,1.075060853,13.17229864,4.896326196,-1.160017411,11.26740959,40.69914299,12.00453269,0.374421575,5.729844391,203.4096535
1,78,1,5.69,15184,0.001734739,20.2603417,-10.91855469,16.70993277,-11.58191136,114.5784836,19.03328336,25.83468929,0.187175482,5.903657691,184.3171898
1,78,1,5.97,15184,0.00268286,15.29498809,-3.838176257,14.56010822,-10.31082943,116.5789042,18.90686597,52.70040932,0.36588125,6.703072878,111.8299046
1,78,1,5.81,15184,0.002163932,15.16183752,-6.198821967,19.8852355,-10.47710393,47.81140096,12.9489448,17.7741768,0.189960252,5.901780772,136.8242425
1,78,1,5.97,15184,0.00188542,17.60721927,-0.627890259,11.37637136,-8.752720743,82.27006555,14.12453439,24.53353823,0.22615076,5.157254587,94.26414125
1,78,1,5.97,15185,0.002545381,16.39293125,-7.326393967,23.24961947,-11.3117419,62.79951414,13.21952002,4.383725805,0.219968754,6.216481901,110.9443035
1,78,1,5.69,15185,0.003734881,11.19737393,1.598269566,27.97302976,-9.031768802,61.9509725,21.68113783,21.43078906,0.363127519,5.839069749,105.2445074
1,78,1,5.97,15185,0.003386176,14.66320436,10.17798877,35.36748012,-6.995829552,94.30895686,14.81355585,7.548471376,0.299728291,5.793982312,118.9121898
1,78,1,5.97,15247,0.003414737,20.61692963,2.80797915,61.80703865,-13.50921732,113.7990732,13.60176028,20.15096911,0.582222253,5.982743304,294.8065087
1,78,1,5.93,15247,0.003052358,17.66642059,7.914782905,54.34944953,-9.627759836,103.3082436,22.05891768,23.90002861,0.466141943,6.656638104,315.6408249
1,78,1,5.31,15247,0.00377839,11.35625148,6.80326702,27.2387496,-9.674410925,52.75390724,19.84523801,17.11818677,0.196207982,5.621908186,191.0375851
1,78,1,6.01,15247,0.003350582,11.33540467,5.859989146,19.20982469,-7.585798239,64.44986235,21.54962871,42.47694402,0.46167033,5.198932138,260.9391041
1,78,1,5.95,15248,0.003443097,20.24415268,1.954054308,27.12578007,-5.816212915,61.70128744,19.15128203,4.555984503,0.433398061,6.204896296,216.3573812
1,78,1,5.93,15248,0.002769279,14.08546932,3.904495134,9.232124384,-5.342689387,48.13995378,33.88165079,12.05493467,0.456375268,6.603380601,301.6890679
1,78,1,5.97,15248,0.002960762,17.52970054,-8.640766825,13.85706876,-4.048780805,75.89532715,24.26468099,10.97217489,0.228791417,4.57666825,303.7440252
1,78,1,5.97,15248,0.002584137,16.15346132,-2.489991309,8.666164517,-4.572590674,18.51813063,16.39206468,9.278289488,0.519498385,4.64032928,118.0625928
1,78,1,5.79,15481,0.002589173,31.19548244,12.00987973,76.52135753,-16.20176601,177.0416582,35.97984831,39.2883239,0.146437535,6.087475023,110.9400303
1,78,1,5.97,15481,0.002841089,25.8550307,3.560527285,65.8474906,-15.00106532,148.5326026,29.25531841,52.14274731,0.286864577,4.931240892,73.35581623
1,78,1,6.25,15481,0.001897554,20.77271474,0.349095374,47.74131437,-12.55851982,99.28186719,33.19895343,48.33144066,0.426157986,3.53352951,85.18080128
1,78,1,5.87,15656,0.002820405,27.42489765,3.422172075,17.50976824,-20.16642171,167.1299514,20.87678205,42.24049459,0.256725581,5.635853058,166.7182942
1,78,1,5.97,15656,0.002784178,13.86470594,11.34955343,9.56445441,-13.79001515,25.23988765,29.12834951,26.45419464,0.200514551,5.467649708,118.9819851
1,78,1,5.79,15656,0.002220608,21.64206832,16.96591499,35.14118053,-9.90633863,78.33627298,19.88500172,46.21629102,0.147404264,4.041070229,88.31464944
1,78,1,5.97,15656,0.001907331,27.22230573,3.95605729,52.79853354,-11.10193972,129.901646,17.64069483,42.47197361,0.377880353,4.018265517,177.2709447
1,78,1,5.97,15892,0.003614611,30.178223,7.013730325,10.45086943,-11.33549015,84.32478435,28.793913,37.03751379,0.439675699,4.93275602,93.10543489
1,78,1,5.97,15892,0.002494474,20.82831443,23.17996479,3.087371068,-4.13447033,15.3073026,24.93109008,31.80407972,0.47282114,4.413160998,121.3365453
1,78,1,6.01,15892,0.004387852,17.16272419,19.38763254,6.219372414,-4.163568874,61.69920732,34.50567811,54.96818443,0.284112457,6.302516787,114.7689002
1,78,1,5.93,15892,0.00334358,21.72996768,17.55005391,6.367077881,-3.573739313,74.37702231,26.25753291,47.38636688,0.481686139,6.180469012,129.054495
0,74,2,6.07,20038,0.002861236,2.629391821,15.36203191,5.953844993,-2.678879972,22.34594304,26.17409752,61.51258955,0.334013457,5.066914127,200.3318978
0,74,2,5.73,20038,0.002310124,4.470689922,20.2768423,5.724209884,-2.123448369,9.622216361,23.55010004,34.04189109,0.425616075,4.256840892,372.6260599
0,74,2,5.87,20038,0.002961633,5.093133623,11.126421,6.973605586,-0.70270042,14.42063317,24.18611394,35.84492002,0.294517211,3.366275611,302.358253
0,74,2,5.97,20038,0.002912922,-1.512110983,13.8817267,6.698020714,-0.996740579,15.91660669,30.17856563,36.36528529,0.35289289,4.200079772,208.0356667
0,74,2,5.91,20357,0.002996842,15.1062574,15.59495093,16.56402937,-8.30051143,45.63472183,24.93491866,9.035389899,0.140477581,6.755262274,123.8988083
0,74,2,5.97,20357,0.002615191,18.2345084,11.1811208,17.72323736,-5.749466187,39.90229985,25.13715497,10.37606597,0.140481267,5.966421883,110.2661401
0,74,2,5.93,20357,0.002451335,16.41858878,1.554602596,12.11830483,-2.320968869,19.0668446,26.23047913,26.10434444,0.39039846,4.168173875,189.8350602
0,74,2,6.01,20357,0.002765058,12.19855455,6.285937898,6.378184411,-1.526354422,14.43739865,18.02662998,24.09040657,0.508269824,3.887485789,195.2328567
0,74,2,5.71,20358,0.003497104,9.377799185,24.79290716,19.86151296,-6.154833798,44.41881369,21.60027886,24.50854483,0.687804615,3.535629025,221.6252717
0,74,2,5.97,20358,0.002981568,8.907284091,17.86560372,4.926963068,-1.805758665,9.230436031,20.49823225,14.32839659,0.423230327,5.802736921,221.815836
0,74,2,5.97,20358,0.002381178,12.9022427,21.94348078,4.500798506,-2.704266963,8.081266286,20.76675078,25.56403887,0.203435744,4.447101216,118.924756
